"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010496","intercellular transport","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"23237",1
"GO:0022400","regulation of rhodopsin mediated signaling pathway","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"3000",1
"GO:0030638","polyketide metabolic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8644",1
"GO:0030647","aminoglycoside antibiotic metabolic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8644",1
"GO:0032815","negative regulation of natural killer cell activation","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"2268",1
"GO:0032957","inositol trisphosphate metabolic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"5028",1
"GO:0033085","negative regulation of T cell differentiation in thymus","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"6469",1
"GO:0034163","regulation of toll-like receptor 9 signaling pathway","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"338382",1
"GO:0034356","NAD biosynthesis via nicotinamide riboside salvage pathway","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"4837",1
"GO:0035768","endothelial cell chemotaxis to fibroblast growth factor","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8817",1
"GO:0038130","ERBB4 signaling pathway","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"145957",1
"GO:0042368","vitamin D biosynthetic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"6615",1
"GO:0042711","maternal behavior","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"552",1
"GO:0044598","doxorubicin metabolic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8644",1
"GO:0044650","adhesion of symbiont to host cell","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"5819",1
"GO:0046085","adenosine metabolic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"55",1
"GO:0048672","positive regulation of collateral sprouting","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"627",1
"GO:0048703","embryonic viscerocranium morphogenesis","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"3340",1
"GO:0051238","sequestering of metal ion","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"6280",1
"GO:0051643","endoplasmic reticulum localization","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"84327",1
"GO:0051933","amino acid neurotransmitter reuptake","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8864",1
"GO:0060054","positive regulation of epithelial cell proliferation involved in wound healing","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8324",1
"GO:0060502","epithelial cell proliferation involved in lung morphogenesis","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"2252",1
"GO:0060536","cartilage morphogenesis","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"6615",1
"GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"6469",1
"GO:0070344","regulation of fat cell proliferation","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8864",1
"GO:0070391","response to lipoteichoic acid","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"7099",1
"GO:0070562","regulation of vitamin D receptor signaling pathway","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"4330",1
"GO:0071223","cellular response to lipoteichoic acid","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"7099",1
"GO:0071372","cellular response to follicle-stimulating hormone stimulus","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"2623",1
"GO:0072203","cell proliferation involved in metanephros development","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"6469",1
"GO:0072205","metanephric collecting duct development","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"6469",1
"GO:0090179","planar cell polarity pathway involved in neural tube closure","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"5754",1
"GO:0097104","postsynaptic membrane assembly","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"9379",1
"GO:0097113","AMPA glutamate receptor clustering","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"85358",1
"GO:0097688","glutamate receptor clustering","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"85358",1
"GO:0099159","regulation of modification of postsynaptic structure","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"79012",1
"GO:0140059","dendrite arborization","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"1139",1
"GO:0140719","constitutive heterochromatin formation","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"7503",1
"GO:1901329","regulation of odontoblast differentiation","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"5054",1
"GO:1901388","regulation of transforming growth factor beta activation","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8848",1
"GO:1901750","leukotriene D4 biosynthetic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"2687",1
"GO:1902513","regulation of organelle transport along microtubule","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"25893",1
"GO:1904338","regulation of dopaminergic neuron differentiation","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"6469",1
"GO:1905918","regulation of CoA-transferase activity","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"1139",1
"GO:2000271","positive regulation of fibroblast apoptotic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"56981",1
"GO:2000508","regulation of dendritic cell chemotaxis","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"3965",1
"GO:2000544","regulation of endothelial cell chemotaxis to fibroblast growth factor","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"8817",1
"GO:2000563","positive regulation of CD4-positive, alpha-beta T cell proliferation","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"3965",1
"GO:2000625","regulation of miRNA catabolic process","1/360","10/18888",0.1,5.24666666666667,1.87235697082012,0.175091898542291,0.596958772105668,0.551360588385361,"7503",1
"GO:1902105","regulation of leukocyte differentiation","9/360","328/18888",0.0274390243902439,1.43963414634146,1.11958693570583,0.176173815822315,0.596958772105668,0.551360588385361,"4286/9935/441478/7305/9308/7099/6469/1378/3965",9
"GO:0001558","regulation of cell growth","11/360","418/18888",0.0263157894736842,1.38070175438596,1.09712987435518,0.176637108495827,0.596958772105668,0.551360588385361,"6696/57556/3304/552/4856/56981/978/7373/627/6280/3872",11
"GO:0006023","aminoglycan biosynthetic process","3/360","76/18888",0.0394736842105263,2.07105263157895,1.30412311673206,0.176741290731929,0.596958772105668,0.551360588385361,"93010/1950/3340",3
"GO:0031343","positive regulation of cell killing","3/360","76/18888",0.0394736842105263,2.07105263157895,1.30412311673206,0.176741290731929,0.596958772105668,0.551360588385361,"5819/7305/64581",3
"GO:0009595","detection of biotic stimulus","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"7099/64581",2
"GO:0030513","positive regulation of BMP signaling pathway","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"375616/23213",2
"GO:0032728","positive regulation of interferon-beta production","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"91947/7099",2
"GO:0035886","vascular associated smooth muscle cell differentiation","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"133/3815",2
"GO:0051693","actin filament capping","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"6708/6710",2
"GO:0052652","cyclic purine nucleotide metabolic process","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"2983/3000",2
"GO:0070286","axonemal dynein complex assembly","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"161582/23639",2
"GO:0070884","regulation of calcineurin-NFAT signaling cascade","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"9454/64581",2
"GO:0071459","protein localization to chromosome, centromeric region","2/360","40/18888",0.05,2.62333333333333,1.43259534326409,0.176827216572066,0.596958772105668,0.551360588385361,"8367/8363",2
"GO:0090287","regulation of cellular response to growth factor stimulus","10/360","373/18888",0.0268096514745308,1.40661304736372,1.10558550804767,0.176840724350482,0.596958772105668,0.551360588385361,"8817/57556/2201/8848/6424/114990/90993/375616/23213/8483",10
"GO:0031960","response to corticosteroid","5/360","156/18888",0.032051282051282,1.68162393162393,1.19160831247557,0.177888856011059,0.596958772105668,0.551360588385361,"2354/552/1536/133/8644",5
"GO:0032368","regulation of lipid transport","5/360","156/18888",0.032051282051282,1.68162393162393,1.19160831247557,0.177888856011059,0.596958772105668,0.551360588385361,"6696/8529/1950/6469/22925",5
"GO:0007160","cell-matrix adhesion","7/360","241/18888",0.029045643153527,1.52392807745505,1.14102242120476,0.178084173165749,0.596958772105668,0.551360588385361,"5054/3655/7059/6614/182/8174/10395",7
"GO:0099504","synaptic vesicle cycle","6/360","199/18888",0.0301507537688442,1.58190954773869,1.15029030302143,0.180706951685379,0.596958772105668,0.551360588385361,"5413/5028/2901/5582/6571/1759",6
"GO:0030832","regulation of actin filament length","5/360","157/18888",0.0318471337579618,1.67091295116773,1.17666812597692,0.181096737461044,0.596958772105668,0.551360588385361,"1440/4868/6708/91663/6710",5
"GO:0006809","nitric oxide biosynthetic process","3/360","77/18888",0.038961038961039,2.04415584415584,1.27974432975085,0.181495637312311,0.596958772105668,0.551360588385361,"9314/7099/64581",3
"GO:0032729","positive regulation of type II interferon production","3/360","77/18888",0.038961038961039,2.04415584415584,1.27974432975085,0.181495637312311,0.596958772105668,0.551360588385361,"7099/64581/3965",3
"GO:0045921","positive regulation of exocytosis","3/360","77/18888",0.038961038961039,2.04415584415584,1.27974432975085,0.181495637312311,0.596958772105668,0.551360588385361,"2268/2623/94121",3
"GO:0060560","developmental growth involved in morphogenesis","7/360","243/18888",0.0288065843621399,1.51138545953361,1.11837844422857,0.183181687439621,0.596958772105668,0.551360588385361,"56924/6696/57556/5754/6469/627/55083",7
"GO:0001941","postsynaptic membrane organization","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"9379/85358",2
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"2207/2209",2
"GO:0009187","cyclic nucleotide metabolic process","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"2983/3000",2
"GO:0032814","regulation of natural killer cell activation","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"2268/7305",2
"GO:0035136","forelimb morphogenesis","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"775/6469",2
"GO:0045066","regulatory T cell differentiation","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"1378/3965",2
"GO:0071402","cellular response to lipoprotein particle stimulus","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"7099/2207",2
"GO:0099068","postsynapse assembly","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"9379/85358",2
"GO:0106056","regulation of calcineurin-mediated signaling","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"9454/64581",2
"GO:1901661","quinone metabolic process","2/360","41/18888",0.048780487804878,2.55934959349594,1.39326194137385,0.183692081580667,0.596958772105668,0.551360588385361,"8529/8644",2
"GO:0030198","extracellular matrix organization","9/360","332/18888",0.0271084337349398,1.42228915662651,1.08206975788921,0.184827529248425,0.596958772105668,0.551360588385361,"4868/83716/90993/7373/1471/25903/7177/23213/10653",9
"GO:0070371","ERK1 and ERK2 cascade","9/360","332/18888",0.0271084337349398,1.42228915662651,1.08206975788921,0.184827529248425,0.596958772105668,0.551360588385361,"8817/57556/7099/1950/5028/56034/1139/154043/3965",9
"GO:0032720","negative regulation of tumor necrosis factor production","3/360","78/18888",0.0384615384615385,2.01794871794872,1.25573289994003,0.186284131142635,0.596958772105668,0.551360588385361,"7099/1139/3965",3
"GO:0051101","regulation of DNA binding","3/360","78/18888",0.0384615384615385,2.01794871794872,1.25573289994003,0.186284131142635,0.596958772105668,0.551360588385361,"2623/8864/1950",3
"GO:0051145","smooth muscle cell differentiation","3/360","78/18888",0.0384615384615385,2.01794871794872,1.25573289994003,0.186284131142635,0.596958772105668,0.551360588385361,"6469/133/3815",3
"GO:0031345","negative regulation of cell projection organization","6/360","201/18888",0.0298507462686567,1.56616915422886,1.12484559020838,0.186401625162731,0.596958772105668,0.551360588385361,"6696/57556/5800/29116/1942/129807",6
"GO:0045936","negative regulation of phosphate metabolic process","10/360","378/18888",0.0264550264550265,1.38800705467372,1.06218651124089,0.186999357056547,0.596958772105668,0.551360588385361,"1843/5800/3082/978/10408/5577/91663/154043/64798/84327",10
"GO:0043062","extracellular structure organization","9/360","333/18888",0.027027027027027,1.41801801801802,1.07276626693948,0.187020159088294,0.596958772105668,0.551360588385361,"4868/83716/90993/7373/1471/25903/7177/23213/10653",9
"GO:0006334","nucleosome assembly","4/360","118/18888",0.0338983050847458,1.77853107344633,1.18250582317761,0.188430668005588,0.596958772105668,0.551360588385361,"8367/8363/23569/8347",4
"GO:0010563","negative regulation of phosphorus metabolic process","10/360","379/18888",0.0263852242744063,1.38434476693052,1.05358012423168,0.189062326830908,0.596958772105668,0.551360588385361,"1843/5800/3082/978/10408/5577/91663/154043/64798/84327",10
"GO:0071692","protein localization to extracellular region","10/360","379/18888",0.0263852242744063,1.38434476693052,1.05358012423168,0.189062326830908,0.596958772105668,0.551360588385361,"2201/56670/4856/8864/150/338442/7099/5319/9463/94121",10
"GO:0045229","external encapsulating structure organization","9/360","334/18888",0.0269461077844311,1.41377245508982,1.06349267513398,0.189224262977432,0.596958772105668,0.551360588385361,"4868/83716/90993/7373/1471/25903/7177/23213/10653",9
"GO:0051701","biological process involved in interaction with host","6/360","202/18888",0.0297029702970297,1.55841584158416,1.1122277133688,0.18927515414157,0.596958772105668,0.551360588385361,"5819/3304/6614/1378/3965/25893",6
"GO:0001709","cell fate determination","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"9314/182",2
"GO:0002714","positive regulation of B cell mediated immunity","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"5819/2209",2
"GO:0002891","positive regulation of immunoglobulin mediated immune response","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"5819/2209",2
"GO:0006958","complement activation, classical pathway","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"374383/1378",2
"GO:0009409","response to cold","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"9658/51316",2
"GO:0042119","neutrophil activation","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"7305/2207",2
"GO:0043647","inositol phosphate metabolic process","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"5028/4952",2
"GO:0072528","pyrimidine-containing compound biosynthetic process","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"4833/978",2
"GO:0095500","acetylcholine receptor signaling pathway","2/360","42/18888",0.0476190476190476,2.4984126984127,1.35508009583892,0.190594909689789,0.596958772105668,0.551360588385361,"1132/1139",2
"GO:0000050","urea cycle","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"1050",1
"GO:0001820","serotonin secretion","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6571",1
"GO:0002158","osteoclast proliferation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"4883",1
"GO:0002327","immature B cell differentiation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"3815",1
"GO:0002423","natural killer cell mediated immune response to tumor cell","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"5819",1
"GO:0002887","negative regulation of myeloid leukocyte mediated immunity","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"3965",1
"GO:0002924","negative regulation of humoral immune response mediated by circulating immunoglobulin","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"1378",1
"GO:0006183","GTP biosynthetic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"4833",1
"GO:0006222","UMP biosynthetic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"978",1
"GO:0006751","glutathione catabolic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"2687",1
"GO:0007168","receptor guanylyl cyclase signaling pathway","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"3000",1
"GO:0007343","egg activation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"431705",1
"GO:0007614","short-term memory","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"1139",1
"GO:0008611","ether lipid biosynthetic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"54947",1
"GO:0010248","establishment or maintenance of transmembrane electrochemical gradient","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"481",1
"GO:0014049","positive regulation of glutamate secretion","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"552",1
"GO:0016185","synaptic vesicle budding from presynaptic endocytic zone membrane","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"1759",1
"GO:0019065","receptor-mediated endocytosis of virus by host cell","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6614",1
"GO:0021603","cranial nerve formation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"9935",1
"GO:0030210","heparin biosynthetic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"3340",1
"GO:0032525","somite rostral/caudal axis specification","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"441478",1
"GO:0032754","positive regulation of interleukin-5 production","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"9173",1
"GO:0033089","positive regulation of T cell differentiation in thymus","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6469",1
"GO:0035581","sequestering of extracellular ligand from receptor","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"2201",1
"GO:0035666","TRIF-dependent toll-like receptor signaling pathway","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"7099",1
"GO:0035766","cell chemotaxis to fibroblast growth factor","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"8817",1
"GO:0035878","nail development","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"3655",1
"GO:0042373","vitamin K metabolic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"8529",1
"GO:0042447","hormone catabolic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6696",1
"GO:0043278","response to morphine","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"5582",1
"GO:0045602","negative regulation of endothelial cell differentiation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"182",1
"GO:0045654","positive regulation of megakaryocyte differentiation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"338382",1
"GO:0046504","glycerol ether biosynthetic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"54947",1
"GO:0046710","GDP metabolic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"136332",1
"GO:0048671","negative regulation of collateral sprouting","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6696",1
"GO:0060020","Bergmann glial cell differentiation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6469",1
"GO:0060433","bronchus development","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"10551",1
"GO:0060439","trachea morphogenesis","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6469",1
"GO:0060736","prostate gland growth","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6469",1
"GO:0060746","parental behavior","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"552",1
"GO:0060767","epithelial cell proliferation involved in prostate gland development","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6469",1
"GO:0060900","embryonic camera-type eye formation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"220",1
"GO:0061140","lung secretory cell differentiation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"10551",1
"GO:0061370","testosterone biosynthetic process","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"8644",1
"GO:0070944","neutrophil-mediated killing of bacterium","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"566",1
"GO:0071635","negative regulation of transforming growth factor beta production","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"7305",1
"GO:0086016","AV node cell action potential","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"775",1
"GO:0086027","AV node cell to bundle of His cell signaling","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"775",1
"GO:0090161","Golgi ribbon formation","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"85462",1
"GO:0090178","regulation of establishment of planar polarity involved in neural tube closure","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"5754",1
"GO:0097278","complement-dependent cytotoxicity","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"1378",1
"GO:0098885","modification of postsynaptic actin cytoskeleton","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"6710",1
"GO:0099550","trans-synaptic signaling, modulating synaptic transmission","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"2983",1
"GO:1900119","positive regulation of execution phase of apoptosis","1/360","11/18888",0.0909090909090909,4.76969696969697,1.74323029462444,0.190822744846177,0.596958772105668,0.551360588385361,"10395",1
